,index,Unnamed: 0,0,1,2,3,4,5
111,12,12,"[u""Clos de l'Oratoire des Papes Ch\xe2teauneuf-du-Pape Blanc 2013""]",[u'Ogier'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $46.03\n', u'\n']"
112,13,13,[u'Crest Chardonnay - Sauvignon Blanc 2015'],[u'Hardys'],[u'South Australia'],[u'Australia'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.98\n', u'\n']"
113,14,14,[u'Puligny-Montrachet 2011'],[u'Chanson'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $59.98\n', u'\n']"
114,15,15,[u'Old Vine Rueda Verdejo 2012'],[u'Shaya'],[u'Castilla y Le\xf3n'],[u'Spain'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.97\n', u'\n']"
115,16,16,[u'Berg Schlossberg 2011'],[u'Georg Breuer'],[u'Rheingau'],[u'Germany'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $108.27\n', u'\n']"
116,17,17,[u'Sauvignon Blanc 2012'],[u'Anakena'],[u'Valle de Cachapoal'],[u'Chile'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.99\n', u'\n']"
117,18,18,[u'Marques De Somera Macabeo'],[u'Covinca'],[u'Cari\xf1ena'],[u'Spain'],"[u'\nAvg. Rating: 3.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.95\n', u'\n']"
118,19,19,[u'Gew\xfcrztraminer 2013'],[u'The Vibrant Vine'],[u'Okanagan Valley'],[u'Canada'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $18.74\n', u'\n']"
119,20,20,[u'White 2013'],[u'Vuurberg'],[u'Stellenbosch'],[u'South Africa'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.90\n', u'\n']"
120,21,21,"[u""Tilly's Vineyard""]",[u'Henschke'],[u'South Australia'],[u'Australia'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $52.00\n', u'\n']"
121,22,22,[u'Sonoma Valley Chardonnay 2010'],[u'Hanzell'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $64.95\n', u'\n']"
122,23,23,[u'Sauvignon Blanc Reserva 2014'],[u'Veramonte'],[u'Valle de Casablanca'],[u'Chile'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.98\n', u'\n']"
123,24,24,[u'Gently Dry Vignoles'],[u'Keuka Lake'],[u'New York'],[u'United States'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.99\n', u'\n']"
124,25,25,[u'Chardonnay 2013'],[u'Alice White'],[u'South Eastern Australia'],[u'Australia'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $7.49\n', u'\n']"
125,26,26,[u'Soave Classico'],[u'Bolla'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.48\n', u'\n']"
126,27,27,[u'Sauvignon Blanc Winemaker Selection 2015'],[u'Santa Lucia'],[u'Valle de Rapel'],[u'Chile'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $4.85\n', u'\n']"
127,28,28,[u'Du Logis De La Fontaine Pineau Des Charentes'],[u'Vicomte Bernard de Romanet'],[u'Languedoc'],[u'France'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $38.99\n', u'\n']"
128,29,29,[u'Campo Delle Oche Dei Castelli De Jesi Classico Superiore Verdicchio 2012'],[u'San Lorenzo'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $28.32\n', u'\n']"
129,30,30,[u'Sauvignon Blanc 2013'],[u'Seresin'],[u'Marlborough'],[u'New Zealand'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.40\n', u'\n']"
130,31,31,[u'The Broken Fishplate Sauvignon Blanc 2013'],"[u""d'Arenberg""]",[u'McLaren Vale'],[u'Australia'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.23\n', u'\n']"
131,32,32,[u'Le Quaiare Lugana 2014'],[u'Bertani'],[u'Amarone della Valpolicella'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $26.59\n', u'\n']"
132,33,33,[u'Pinot Grigio 2013'],[u'Three Thieves'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.99\n', u'\n']"
133,34,34,"[u'Chablis Grand Cru ""Les Clos"" 2012']",[u'Louis Michel & Fils'],[u'Chablis'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $85.00\n', u'\n']"
134,35,35,[u'Napa Valley Chardonnay'],[u'The Hess Collection'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.98\n', u'\n']"
135,36,36,[u'Chardonnay Latitude'],[u'Stoneleigh'],[u'Marlborough'],[u'New Zealand'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.22\n', u'\n']"
136,37,37,[u'California Sauvignon Blanc 2013'],[u'Guenoc'],[u'North Coast'],[u'United States'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $6.98\n', u'\n']"
137,38,38,[u'Chablis Grand Cru Les Preuses 2012'],[u'La Chablisienne'],[u'Chablis'],[u'France'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $43.68\n', u'\n']"
138,39,39,[u'Pinot Gris'],[u'Mt. Beautiful'],[u'Canterbury'],[u'New Zealand'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.33\n', u'\n']"
139,40,40,[u'Chardonnay Schug Estate'],[u'Schug'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.58\n', u'\n']"
140,41,41,[u'Ch\xe2teauneuf-du-Pape La Crau Blanc 2008'],[u'Domaine du Vieux T\xe9l\xe9graphe'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $65.99\n', u'\n']"
141,42,42,[u'Puligny-Montrachet 1er Cru Le Cailleret 2009'],[u'Domaine de Montille'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $164.98\n', u'\n']"
142,43,43,[u'Santa Barbara County Reserve Viognier'],[u'Bridlewood'],[u'Central Coast'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.98\n', u'\n']"
143,44,44,[u'Picpoul De Pinet 2015'],[u'Petit Roubie'],[u'Languedoc-Roussillon'],[u'France'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
144,45,45,[u'Baron De L 2002'],[u'Ch\xe2teau du Nozet Pouilly-Fum\xe9'],[u'Loire'],[u'France'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $79.29\n', u'\n']"
145,46,46,[u'Engelgarten Le Jardin des Anges 2011'],[u'Domaine Marcel Deiss'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $37.82\n', u'\n']"
146,47,47,[u'Chardonnay 2015'],[u'Paul Cluver'],[u'Western Cape'],[u'South Africa'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $20.98\n', u'\n']"
147,48,48,[u'Sauvignon Blanc 2013'],[u'Terrunyo'],[u'Valle Central'],[u'Chile'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.98\n', u'\n']"
148,49,49,[u'Schoffweg Le Chemin des Brebis 2011'],[u'Domaine Marcel Deiss'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $52.50\n', u'\n']"
149,50,50,[u'Vouvray Le Haut-Lieu Demi-Sec 2008'],[u'Domaine Huet'],[u'Vouvray'],[u'France'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.99\n', u'\n']"
150,51,51,[u'Romeo & Juliet Passione e Sentimento Bianco 2015'],[u'Famiglia Pasqua'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.19\n', u'\n']"
151,52,52,[u'Riesling Wehlener Sonnenuhr Auslese 1983'],[u'Joh. Jos. Pr\xfcm'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $170.00\n', u'\n']"
152,53,53,[u'Island Fruits Pinot Grigio'],[u'Arbor Mist'],[u'New York'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $4.98\n', u'\n']"
153,54,54,[u'Chardonnay'],[u'Clos du Bois'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.98\n', u'\n']"
154,55,55,[u'Traisental Terrassen Riesling 2013'],[u'Huber'],[u'Nieder\xf6sterreich'],[u'Austria'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.99\n', u'\n']"
155,56,56,[u'Chardonnay Russian River Valley 2010'],[u'DuMOL'],[u'Russian River Valley'],[u'United States'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $59.46\n', u'\n']"
156,57,57,[u'Pinot Grigio'],[u'Jermann'],[u'Friuli-Venezia Giulia'],[u'Italy'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $25.37\n', u'\n']"
157,58,58,[u'Macabeo'],[u'Borsao'],[u'Campo de Borja'],[u'Spain'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $42.58\n', u'\n']"
158,59,59,[u'Wachenheimer Riesling'],[u'Dr. B\xfcrklin-Wolf'],[u'Pfalz'],[u'Germany'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.29\n', u'\n']"
159,60,60,[u'Michel Torino Cuma Organic Torrontes 2015'],[u'Bodega El Esteco'],[u'Salta'],[u'Argentina'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.61\n', u'\n']"
160,61,61,[u'K Naia Verdejo 2015'],[u'Naia'],[u'Castilla y Le\xf3n'],[u'Spain'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.99\n', u'\n']"
161,62,62,[u'Chablis 2013'],[u'Joseph Drouhin'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $27.93\n', u'\n']"
162,63,63,[u'Blue Newt White'],[u'Red Newt'],[u'Finger Lakes'],[u'United States'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.98\n', u'\n']"
163,64,64,[u'Chardonnay Ritchie Vineyard 2010'],[u'Aubert'],[u'Calistoga'],[u'United States'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $118.99\n', u'\n']"
164,65,65,[u'Chassagne-Montrachet Premier Cru Morgeot Blanc'],[u'Domaine Leroy'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $400.00\n', u'\n']"
165,66,66,[u'Estate Chardonnay 2010'],[u'Mount Eden Vineyards'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $62.50\n', u'\n']"
166,67,67,[u'Sauvignon Blanc 2013'],[u'Cape Point Vineyards'],[u'Coastal Region'],[u'South Africa'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.96\n', u'\n']"
167,68,68,[u'Risqu\xe9 Methode Ancestrale'],[u'Toad Hollow'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $15.83\n', u'\n']"
168,69,69,[u'Chardonnay Red Shoulder Ranch 2012'],[u'Shafer'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $54.98\n', u'\n']"
169,70,70,[u'Puligny-Montrachet 1er Cru Les Pucelles'],[u'Domaine Leflaive'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $545.40\n', u'\n']"
170,71,71,[u'Saint-Aubin 1er Cru En Remilly 2013'],[u'Marc Colin et Fils'],[u'Saint-Aubin'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $54.48\n', u'\n']"
171,72,72,[u'Chevalier-Montrachet Grand Cru 2007'],[u'Domaine Leflaive'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $524.99\n', u'\n']"
172,73,73,[u'Greco Di Tufo Loggia Della Serra 2015'],[u'Terredora'],[u'Campania'],[u'Italy'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.45\n', u'\n']"
173,74,74,[u'Pinot Bianco Riserva Vorberg 2013'],[u'Terlan'],[u'Alto Adige'],[u'Italy'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $35.98\n', u'\n']"
174,75,75,[u'Willamette Valley Chardonnay'],[u'Lange'],[u'Oregon'],[u'United States'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.98\n', u'\n']"
175,76,76,"[u""Belbo Di Cello D'Asti Moscato""]",[u'Santo Stefano'],[u'Chianti'],[u'Italy'],"[u'\nAvg. Rating: 4.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.93\n', u'\n']"
176,77,77,[u'Ethos Reserve Chardonnay 2013'],[u'Ch\xe2teau Ste. Michelle'],[u'Columbia Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $31.78\n', u'\n']"
177,78,78,[u'Chardonnay 2012'],[u'La Crema'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.97\n', u'\n']"
178,79,79,[u'Pouilly-Fuiss\xe9  2013'],[u'Bouchard P\xe8re & Fils'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.98\n', u'\n']"
179,80,80,[u'Pinot Grigio'],[u'Primaterra'],[u'Terre Siciliane'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.93\n', u'\n']"
180,81,81,[u'Viognier'],[u'Gnarly Head'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.99\n', u'\n']"
181,82,82,[u'Bien Nacido Cuv\xe9e 2012'],[u'Qup\xe9'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.52\n', u'\n']"
182,83,83,[u'Riesling Reserve'],[u'Meyer-Fonne'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22.59\n', u'\n']"
183,84,84,[u'Keuka Village White'],[u'Ravines'],[u'Finger Lakes'],[u'United States'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.53\n', u'\n']"
184,85,85,[u'Gew\xfcrztraminer S\xfcdtirol-Alto Adige 2013'],[u'Cantina Tramin'],[u'Trentino-Alto Adige'],[u'Italy'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $18.78\n', u'\n']"
185,86,86,[u'Marlborough Sauvignon Blanc'],[u'Esk Valley'],"[u""Hawke's Bay""]",[u'New Zealand'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.98\n', u'\n']"
186,87,87,[u'Massis 2013'],[u'Contador'],[u'Rioja'],[u'Spain'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.18\n', u'\n']"
187,88,88,[u'K\xe4ferberg Reserve'],[u'Fred Loimer'],[u'Nieder\xf6sterreich'],[u'Austria'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $56.19\n', u'\n']"
188,89,89,"[u""Aile d'Argent Blanc Bordeaux 2010""]",[u'Ch\xe2teau Mouton Rothschild'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $101.24\n', u'\n']"
189,90,90,[u'Sancerre'],[u'Patrice Moreux'],[u'Pouilly-Fum\xe9'],[u'France'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $20.88\n', u'\n']"
190,91,91,[u'Sauvignon Blanc 2013'],[u'Coopers Creek'],[u'North Island'],[u'New Zealand'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.78\n', u'\n']"
191,92,92,[u'Chardonnay 2012'],[u'Seven Falls'],[u'Washington'],[u'United States'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
192,93,93,[u'Le Peu Morier Vouvray 2012'],[u'Vincent Careme'],[u'Touraine'],[u'France'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $39.98\n', u'\n']"
193,94,94,[u'Basilicata 2014'],[u'Re Manfredi'],[u'Aglianico del Vulture'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $23.49\n', u'\n']"
194,95,95,[u'Fum\xe9 Blanc'],[u'Ferrari Carano'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
195,96,96,[u'Torrontes'],[u'Elsa Bianchi'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.98\n', u'\n']"
196,97,97,[u'Ribolla Gialla 2010'],[u'Damijan Podversic'],[u'Friuli-Venezia Giulia'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $49.97\n', u'\n']"
197,98,98,[u'Meursault Blanc 2009'],[u'Domaine Coche-Dury'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $500.00\n', u'\n']"
198,99,99,[u'Chassagne-Montrachet 2012'],[u'Domaine Ramonet'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $39.99\n', u'\n']"
199,0,0,[u'Bin 95 Sauvignon Blanc'],"[u""Lindeman's""]",[u'South Eastern Australia'],[u'Australia'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $6.98\n', u'\n']"
200,1,1,[u'Meursault Blanc'],[u'Domaine Coche-Dury'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $450.00\n', u'\n']"
201,2,2,[u'Urra di Mare 2015'],[u'Mandrarossa'],[u'Sicilia'],[u'Italy'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.09\n', u'\n']"
202,3,3,[u'Finca Montico Rueda 2014'],[u'Marqu\xe9s de Riscal'],[u'Rioja'],[u'Spain'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.58\n', u'\n']"
203,4,4,[u'Donau Wachau Smaragd Spitz Singerriedel Riesling'],[u'Franz Hirtzberger'],[u'Wien'],[u'Austria'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $156.00\n', u'\n']"
204,5,5,[u'Verdejo Montepedroso 2014'],[u'Finca Montepedroso'],[u'Rioja'],[u'Spain'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $15.48\n', u'\n']"
205,6,6,[u'Vellodoro Pecorino Terre di Chieti 2015'],[u'Umani Ronchi'],[u'Marche'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.98\n', u'\n']"
206,7,7,[u'Chardonnay Naked Unoaked 2013'],[u'Four Vines'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.97\n', u'\n']"
207,8,8,[u'Dry Farmed Santa Ynez Valley Gr\xfcner Veltliner 2013'],[u'Habit'],[u'Santa Ynez Valley'],[u'United States'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $25.98\n', u'\n']"
208,9,9,[u'Russian River Valley Chardonnay 2013'],[u'Walter Hansel'],[u'Russian River Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $31.98\n', u'\n']"
209,10,10,[u'Saint Cosme C\xf4tes du Rh\xf4ne Blanc 2013'],[u'Ch\xe2teau de Saint Cosme'],[u'Vall\xe9e du Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $206.28\n', u'\n']"
210,11,11,[u'Chassagne-Montrachet Premier Cru Clos Du Cailleret'],[u'Vincent Girardin'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $75.23\n', u'\n']"
211,12,12,[u'Juan Cruz Grand Reserve'],[u'Aranjuez'],[],[],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $34.00\n', u'\n']"
212,13,13,[u'Gr\xfcner Veltliner 2013'],[u'Berger'],[u'Nieder\xf6sterreich'],[u'Austria'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.99\n', u'\n']"
213,14,14,[u'Cellar Selection Sauvignon Blanc 2013'],[u'Villa Maria'],[u'Auckland'],[u'New Zealand'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $20.11\n', u'\n']"
214,15,15,[u'Organza Rioja'],[u'Sierra Cantabria'],[u'Rioja'],[u'Spain'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $20.95\n', u'\n']"
215,16,16,[u'Moscofilero 2015'],[u'Skouras'],[u'Peloponnesos'],[u'Greece'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
216,17,17,[u'Les Vieux Clos 2011'],[u'Nicolas Joly'],[u'Saumur'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $42.98\n', u'\n']"
217,18,18,[u'Chardonnay 2015'],[u'Gerovassiliou'],[u'Epanomi'],[u'Greece'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $35.27\n', u'\n']"
218,19,19,"[u""Ladoix le clou d'orge 2013""]",[u'Louis Jadot'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $30.57\n', u'\n']"
219,20,20,[u'Reserva de Blanco'],[u'Tequila Don Julio'],[],[],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $150.00\n', u'\n']"
220,21,21,[u'Magical Moscato'],[u'Wine Sisterhood'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.88\n', u'\n']"
221,22,22,[u'V Verdelho 2015'],[u'Espor\xe3o'],[u'Alentejano'],[u'Portugal'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.93\n', u'\n']"
